华为,数据分析助理,深圳,8-10K,1-3年本科,计算机软件,项目管理，分析助理，进销存数据，运营分析报告，销售运营
OPPO,数据分析师（用户运营）,深圳,30-50K,3-5年本科,互联网,数据分析师，用户运营，社区业务，相关数据分析，产品功能设计
腾讯,数据分析师,深圳,25-50K,5-10年本科,互联网,数据挖掘，SQL，Python，数据仓库，分布式技术
博彦科技,业务数据分析,深圳,9-12K,1-3年大专,计算机软件,Hive，Shell，数据仓库，数据治理，数据挖掘
迅雷网络,数据分析工程师,深圳,20-40K,5-10年本科,互联网,数据仓库，数据治理，数据开发，埋点，Hive
深圳货拉拉科技有...,数据分析工程师,深圳,20-40K,经验不限本科,移动互联网,数据仓库，Hadoop，大数据，埋点，Hive
今日头条,高级数据分析师-影像,深圳,20-40K·18薪,3-5年本科,移动互联网,数据挖掘，商业分析，SQL，Python，客户端版本
阿卡索外教网,数据分析师,深圳,15-20K,3-5年本科,在线教育,数据挖掘，商业分析，缺失值，业务提升，数据挖掘算法
vivo,数据分析师（网络适应性方向）(008519),深圳,30-60K,5-10年本科,移动互联网,数据挖掘，LOG分析，数据分析师，网络适应性，51
华为技术有限公司,数据分析师,深圳,12-20K,3-5年本科,计算机软件,SQL，SPSS，Excel，Tableau，BI
酷开,数据分析师（外包岗）,深圳,12-24K,3-5年本科,移动互联网,Hive，数据挖掘，SPSS，Python，数据仓库
货拉拉科技,数据分析师（BI方向）,深圳,15-25K,3-5年本科,互联网,商业分析，数据挖掘，专项研究，数据分析师，BI
华为,数据分析工程师,深圳,13-26K·16薪,经验不限本科,计算机软件,ETL，DBA，数据架构师，软件仓库，devops工具
OPPO,高级数据分析师,深圳,30-50K,5-10年本科,互联网,主题分析，高级数据分析师，商城平台，数据研究，数据应用
腾讯,数据分析师,深圳,16-30K·15薪,1-3年硕士,互联网,数据挖掘，SQL，Python，Spark，Scala
博彦科技,数据分析工程师,深圳,9-14K,1-3年大专,计算机软件,Python，SQL，数据分析工程师，异动分析，数据问题
今日头条,数据分析师(偏增长方向) — 飞书,深圳,25-50K·15薪,3-5年本科,移动互联网,数据仓库，数据挖掘，规模增长，数据分析师，互联网产品
阿卡索外教网,数据分析师,深圳,15-20K,3-5年本科,在线教育,数据挖掘，商业分析，缺失值，业务提升，数据挖掘算法
vivo,产品数据分析师(007758),深圳,40-70K,5-10年本科,移动互联网,商业分析，数据挖掘，数据仓库，Hive，深入分析
货拉拉科技,数据分析师（技术方向）,深圳,15-30K·13薪,1-3年本科,互联网,数据仓库，SQL，Hadoop，Spark，ETL
OPPO,数据分析师-新兴移动终端,深圳,15-30K,3-5年本科,互联网,数据仓库，数据挖掘，Hive，用户价值，数据分析师
腾讯,数据分析师,深圳,25-50K·16薪,经验不限本科,互联网,数据仓库，分布式技术，数据挖掘，数据开发，数据架构师
华为,数据分析工程师,深圳,11-22K·18薪,1-3年本科,计算机软件,ETL，DBA，软件仓库，devops工具，运营运维
华为技术有限公司,数据分析师,深圳,25-35K,3-5年硕士,计算机软件,Python，数据挖掘，数据仓库，商业分析，Hive
今日头条,游戏安全数据分析师,深圳,30-60K·13薪,经验不限本科,移动互联网,数据仓库，安全数据分析，游戏安全，数据分析师，分析体系
阿卡索外教网,数据分析师,深圳,8-12K,3-5年本科,在线教育,SQL，Python，建模，挖掘算法，逻辑回归
货拉拉科技,数据分析师（业务方向）,深圳,15-30K·13薪,1-3年本科,互联网,商业分析，SQL，Excel，Python，数据挖掘
OPPO,高级金融数据分析师,深圳,25-45K,3-5年本科,互联网,数据仓库，数据挖掘，埋点，Hive，决策数据
腾讯,在线教育数据分析工程师,深圳,20-40K,3-5年本科,互联网,Python，数据挖掘，数据仓库，SQL，Hive
华为技术有限公司,数据分析师,深圳,35-50K·15薪,5-10年本科,计算机软件,数据挖掘，Python，SQL，数据分析师，人力资源管理
华为,数据分析师,深圳,35-50K·16薪,5-10年本科,计算机软件,安全风控，数据挖掘，大数据，网络安全，数据安全
vivo,数据分析师,深圳,15-25K,3-5年本科,移动互联网,商业分析，SQL，数据分析师，自动化，监控系统
阿卡索外教网,数据分析师（业务方向）,深圳,15-20K,1-3年本科,在线教育,Excel，洞察报告，聚类分析，决策判断，数据分析师
货拉拉科技,高级数据分析专家,深圳,18-22K,3-5年本科,互联网,Python，数据仓库，Tableau，Spark，商业智能
OPPO,高级数据分析经理,深圳,30-60K·15薪,5-10年本科,互联网,数据治理，协同推进，数据分析经理，内部数据，中台产品
腾讯,高级数据分析师,深圳,25-50K,5-10年本科,互联网,商业分析，Hive，核心逻辑，数据化，SVM
今日头条,数据分析专家,深圳,30-50K·18薪,3-5年本科,移动互联网,商业分析，数据挖掘，SQL，Python，数据分析专家
华为,数据分析师,深圳,30-60K,10年以上本科,计算机软件,Python，MySQL，项目管理，架构师，数据分析师
货拉拉科技,业务数据分析师,深圳,15-25K,3-5年本科,互联网,数据仓库，数据开发，Hive，建模，bi工具
OPPO,推送团队数据分析组组长,深圳,30-50K,5-10年本科,互联网,数据仓库，数据挖掘，ETL，Hive，统计指标体系
腾讯,数据分析师,深圳,16-30K,3-5年本科,互联网,SPSS，SAS，Python，数据挖掘，商业数据分析
华为,数据分析师,深圳,15-30K,5-10年本科,计算机软件,数据仓库，ETL，数据架构，软件架构模式，linux配置
货拉拉科技,高级数据分析专家(J11521),深圳,25-30K,经验不限学历不限,互联网,数据仓库，深入分析，高级数据分析，数据框架，数据挖掘
腾讯,高级数据分析师,深圳,20-35K,3-5年本科,互联网,CPA，高级数据分析师，运营成本，数据分析模型，预测模型
OPPO,高级数据分析师,深圳,28-45K,3-5年本科,互联网,Hive，数据仓库，Python，商业分析，SQL
货拉拉科技,资深数据分析师,深圳,25-50K,5-10年本科,互联网,数据挖掘，运筹优化，数据仓库，商业分析，Hive
腾讯,高级数据分析师,深圳,30-50K·16薪,3-5年本科,互联网,数据挖掘，评测方案，高级数据分析师，负责pc，推荐
货拉拉科技,资深/高级数据分析师,深圳,15-25K,3-5年本科,互联网,业务数据分析，Python，SQL，SPSS，Hive
腾讯,数据分析负责人,深圳,40-70K·16薪,5-10年硕士,互联网,数据仓库，数据挖掘，商业分析，SQL，Hive
货拉拉科技,资深数据分析师(数据BP),深圳,18-30K,3-5年本科,互联网,SQL，Python，数据仓库，分布式技术，Hive
腾讯,电商资深数据分析师,深圳,20-40K,3-5年本科,互联网,调研报告，电商平台，梳理业务，资深数据分析师，电商
货拉拉科技,资深\高级数据分析师(J11693),深圳,15-30K,3-5年本科,互联网,Hive，高级数据分析师，用户管理，司机管理，数据监控
腾讯,金融科技数据分析师,深圳,30-60K,3-5年本科,互联网,数据挖掘，金融分析，金融科技，数据分析师，金融相关
货拉拉科技,数据分析工程师(J13559),深圳,15-25K,1-3年本科,互联网,数据仓库，ETL，埋点，Hive，技术体系建设
腾讯,数据分析工程师,深圳,20-35K,3-5年本科,互联网,Hadoop，Python，数据挖掘，SQL，大数据
货拉拉科技,数据分析师（定价方向）(J14130),深圳,20-35K,3-5年本科,互联网,定价策略，定价分析，定价管理，收益管理，业务定价
腾讯,数据分析师,深圳,20-30K,5-10年本科,互联网,SQL，Python，数据仓库，Excel，云计算
腾讯,数据分析师,深圳,23-45K·16薪,3-5年本科,互联网,Hadoop，SQL，大数据，数据仓库，商业分析
货拉拉科技,数据分析师(J14130),深圳,10-15K,1-3年本科,互联网,商业分析，战略决策，经营规划，SQL，Python
腾讯,高级数据分析-腾讯音乐,深圳,25-50K,3-5年本科,互联网,SQL，SAS，SPSS，数据能力，高级数据分析
货拉拉科技,数据分析师(J14130),深圳,10-15K,1-3年本科,互联网,Hive，数据分析师，用户管理，司机管理，数据监控
腾讯,高级数据分析师（深圳）,深圳,30-60K,5-10年本科,互联网,统计方法，开展研究，数据资源，提供数据，聚类分析
货拉拉科技,高级数据分析师,深圳,18-22K,经验不限本科,互联网,Python，数据挖掘，数据库开发，SQL，Tableau
腾讯,高级数据分析师,深圳,18-35K·16薪,3-5年本科,互联网,用户画像，商业分析，数据开发，复杂网络，数据策略
货拉拉科技,数据分析,深圳,25-40K,3-5年本科,互联网,SPSS，SAS，Python，数据挖掘，商业数据分析
腾讯,高级数据分析师-小鹅拼拼,深圳,25-50K,3-5年本科,互联网,数据仓库，SQL，数据挖掘，商业分析，DBA
腾讯,高级电商数据分析师-微视,深圳,25-50K,3-5年本科,互联网,商业分析，梳理业务，电商数据分析，数据观测，日常监控
腾讯,高级数据分析-游戏用户研究,深圳,25-50K·16薪,3-5年本科,互联网,数据挖掘，数据仓库，用户研究，用户研究员，数据价值
腾讯,高级数据分析师-数据科学中台,深圳,25-50K·16薪,3-5年本科,互联网,Hive，数据挖掘，Spark，商业分析，Python
腾讯,高级/资深数据分析师,深圳,30-50K·16薪,5-10年本科,互联网,数据挖掘，商业分析，资深数据分析师，逻辑回归，现有业务
腾讯,数据分析师,深圳,20-30K·14薪,1-3年本科,互联网,数据仓库，ETL，Python，大数据，SQL
腾讯,在线教育高级数据分析师（增长方向）,深圳,25-40K,3-5年本科,互联网,SQL，Hive，在线教育，高级数据分析师，辅导
腾讯,数据分析工程师,深圳,25-50K·16薪,3-5年本科,互联网,数据挖掘，建模，定向营销，数据挖掘算法，数据分析工程师
腾讯,在线教育数据分析工程师,深圳,15-20K·14薪,1-3年本科,互联网,Hadoop，Spark，Python，SQL，数据建模
腾讯,数据分析师,深圳,13-16K,1-3年本科,互联网,Python，数据挖掘，R语言，Shell，SVM
腾讯,高级数据分析师,深圳,25-50K,5-10年学历不限,互联网,数据挖掘，商业数据分析，商业智能，高级数据分析师，业务数据分析
腾讯,数据分析实习生,深圳,100-120元/天,5天/周5个月硕士,互联网,SQL，Hive，数据分析实习生，项目分析报告，业务数据
腾讯,PCG17-波洞数据分析工程师（深圳）,深圳,20-40K,经验不限本科,互联网,数据仓库，Hive，核心策略，数据分析工程师，数据仓库建设
腾讯,数据分析开发工程师,深圳,25-35K·16薪,3-5年本科,互联网,数据开发，SQL，数据仓库，Hive，主题分析
腾讯,数据分析工程师,深圳,12-20K,1-3年本科,互联网,Python，R语言，数据挖掘，DBA，SQL
腾讯,医疗产品数据分析师,深圳,20-40K·16薪,3-5年本科,互联网,Python，数据仓库，ETL，SQL，客户端版本
腾讯,智慧交通数据分析工程师,深圳,20-40K·16薪,3-5年本科,互联网,数据仓库，Spark，Hadoop，分布式技术，Hive
腾讯,CSIG16-公共出行-数据分析师,深圳,30-60K·16薪,5-10年本科,互联网,数据治理，数据仓库，数据挖掘，BI，数据开发
腾讯,数据分析师,深圳,20-40K,3-5年本科,互联网,SQL，Python，Spark，分布式技术，BI
腾讯,数据分析师,深圳,25-50K·15薪,3-5年本科,互联网,数据仓库，数据开发，Python，Scala，Hadoop
腾讯,腾讯教育子公司-数据分析工程师,深圳,10-15K,1-3年本科,互联网,MySQL，Hadoop，Python，数据挖掘，数据仓库
腾讯,高级数据分析师,深圳,25-50K·15薪,5-10年本科,互联网,SQL，Python，大数据，云计算，商业智能
腾讯,数据分析师,深圳,30-45K,5-10年本科,互联网,商业智能，数据挖掘，商业分析，Python，Excel
腾讯,数据分析工程师,深圳,15-30K,1-3年本科,互联网,数据挖掘，SQL，Hive，数据分析工程师，数据挖掘项目
腾讯,数据分析,深圳,20-30K·16薪,1-3年本科,互联网,商业分析，投资业务管理，数据质量管理，数据准确性，财务对账
腾讯,高级数据分析师,深圳,25-50K,5-10年本科,互联网,Flink，数据开发，ETL，Spark，SQL
腾讯,数据分析,深圳,25-50K·16薪,3-5年本科,互联网,Python，SQL，商业分析，广告营销，Hive
腾讯,数据分析师,深圳,20-40K·13薪,5-10年本科,互联网,Hadoop，Spark，数据仓库，分布式技术，Hive
腾讯,数据分析,深圳,12-24K,1-3年本科,互联网,Hadoop，数据挖掘，数据仓库，DBA，分布式技术
腾讯,数据分析师,深圳,20-40K·16薪,经验不限本科,互联网,商业分析，建模，数据分析方法论，数据分析师，信息流
腾讯,数据分析（视频号）,深圳,30-60K·16薪,3-5年本科,互联网,推荐算法，Python，SQL，用户增长，用户价值
联滔电子,数据分析助理工程师,苏州,6-11K,经验不限大专,电子/半导体/集成电路,助理工程师，负责生产，测试数据分析，熟悉excel，英语读写
安硕信息技术,数据分析师,苏州,10-15K,1-3年本科,计算机软件,数据挖掘，数据开发，数据架构师，大数据，数据分析师
德邦快递,数据分析员,苏州,4-5K,经验不限本科,物流/仓储,数据挖掘，数据分析员，公司业务，统计报表，数据统计分析
学霸君,数据分析专员,苏州,6-8K,经验不限大专,互联网,Excel，数据分析专员，各类销售，录入，负责销售
迈科网络,数据分析师,苏州,5-10K,1年以内本科,计算机软件,数据挖掘，Python，数据分析师，分析工作，报文协议
瑞小云,数据分析师,苏州,12-18K·14薪,3-5年本科,移动互联网,Python，SQL，数据挖掘，逻辑回归，随机森林算法
国泰新点,数据分析师（张家港）,苏州,8-13K,1-3年本科,计算机软件,业务分析，数据治理，大数据，数据分析师，政务服务
友谊时光,数据分析师,苏州,5-8K,1-3年本科,游戏,R语言，数学建模，数据分析师，数学，数据挖掘
科沃斯机器人有限公司,BI数据分析师,苏州,12-20K·14薪,3-5年本科,其他行业,Tableau，Python，DBA，SQL，Hive
江苏常熟农村商业...,数据分析工程师,苏州,15-23K,3-5年本科,银行,数据仓库，ETL，FineBI，Hive，建模
宝万百货,数据分析,苏州,6-7K,1-3年大专,O2O,数据分析，PPT
叮咚买菜,数据分析专员,苏州,5-8K·13薪,1-3年本科,互联网,数据分析，Excel，电子商务，互联网，生鲜零售
苏州中仑,数据分析师,苏州,12-24K·13薪,1-3年本科,互联网,SQL，SAS，SPSS，数据仓库，计算平台
金信天,数据分析师,苏州,15-30K·14薪,1-3年硕士,互联网,大数据，Hive，数据分析师，用户行为分析，用户特征
立讯精密工业(昆...,数据分析师,苏州,11-22K,经验不限本科,计算机硬件,数据分析，数据分析师，excel常用函数，VB
盈天地,数据分析师-苏州,苏州,10-15K,3-5年本科,互联网,数据开发，数据仓库，Hive，Presto，数据分析师
企优托科技集团,数据分析专员/助理,苏州,4-6K,经验不限大专,电子商务,Excel，商业分析，数据开发，SPSS，SAS
英孚教育苏州青少儿,系统和数据分析师,苏州,6-8K,1-3年大专,培训机构,DBA，商业智能，数据挖掘，商业数据分析，周末双休
斯佰德,数据分析师,苏州,9-14K·14薪,3-5年本科,互联网,数据仓库，Hive，数据分析师，用户行为分析，大数据
苏州艾普,数据分析师,苏州,4-5K·13薪,经验不限大专,检测/认证,文书工作，数据分析师，负责合同，自主研发软件，检测数据
江苏京迅递供应链...,数据分析师,苏州,15-20K·14薪,5-10年本科,物流/仓储,绩效管理，成本管控，行业分析，数据分析师，仓储部
九龙珠,资深数据分析员,苏州,12-15K·13薪,3-5年本科,批发/零售,数据决策，业务提升，数据分析员，数据用户，沟通需求
企优托集团,数据分析专员,苏州,4-8K,经验不限大专,电子商务,Excel，数据仓库，数据挖掘，SPSS，Access
同程艺龙,商业数据分析师,苏州,15-25K·16薪,3-5年本科,互联网,商业分析，建模，商业数据分析，应用数学，统计学
红星美凯龙,数据分析专员,苏州,6-8K,1-3年本科,家具/家电/家居,成本数据，数据分析专员，业务数据，数据提取，线下
创元数码,数据分析师,苏州,6-9K,1-3年大专,电子商务,数据挖掘，数据处理任务，数据分析师，总结数据，制作项目
智慧芽,数据分析师,苏州,15-23K,1-3年硕士,互联网,数据挖掘，ETL，专利行业，数据分析师，专利
九地投资,数据分析师,苏州,4-5K,1年以内大专,证券/期货,数据分析，数据分析师，软件分析
长风药业,数据分析,苏州,4-8K,经验不限大专,医疗,助理，销售管理，指标管理系统，管理经销商，数据收集分析
美菜,数据分析主管,苏州,10-12K,3-5年本科,电子商务,SPSS，SQL，Tableau，Excel，数据资源
苏州微沃,数据分析师（双休+五险一金）,苏州,6-10K,1-3年本科,贸易/进出口,数据分析师，销售业绩，监控，运营数据，优化运营
苏州斐波那契,数据分析师,苏州,15-25K·13薪,3-5年本科,互联网,Python，商业数据分析，数据挖掘，大数据，Hive
贝壳找房苏州站,数据分析专员,苏州,6-9K,1-3年本科,地产经纪,房产行业，数据分析专员，加盟商，数据体系，监控报表
星格兰瑞,数据分析师,苏州,11-22K·13薪,1-3年本科,数据服务,数据挖掘，数据仓库，Hive，利用数据，逻辑回归
科大国创,数据分析师,苏州,7-10K,1-3年大专,计算机软件,商业智能，项目助理，数据分析师，大数据分析能力，BI
海管家,数据分析师,苏州,10-15K·13薪,1-3年本科,计算机软件,SQL，数据分析师，公司业务，分析体系，相关分析
阿仕顿男装,数据分析师,苏州,5-10K,在校/应届本科,企业服务,需求分析，数据挖掘，数据分析师，管培生，本科院校
苏州新东方,数据分析师,苏州,6-10K,1-3年本科,培训机构,Excel，数据建模，SQL，Tableau，SPSS
元亨明星信息咨询,数据分析师,苏州,7-12K,经验不限本科,证券/期货,数据分析，数据分析师，金融数据
可赛尔服饰,女装品牌数据分析师,苏州,6-9K,1-3年高中,服装/纺织/皮革,数据架构，女装品牌，数据分析师，商品经理，制定销售计划
越华教育,Python数据分析师,苏州,16-21K·14薪,1年以内硕士,文化/体育/娱乐,Python，商业分析，数据挖掘，机器人，大数据
常熟交家电,数据分析师,苏州,4-6K,经验不限大专,批发/零售,数据分析师，电商团队，相关数据分析，公司运营，数据支撑
苏州瑞翼,数据分析师,苏州,20-40K,3-5年本科,互联网,数据处理，数据挖掘，Hive，利用数据，逻辑回归
维多利亚,数据分析师,苏州,5-10K,1-3年本科,医疗,SQL，利用数据，深入分析，数据分析师，医疗美容行业
神彩科技,数据分析工程师,苏州,8-13K·13薪,1-3年本科,计算机软件,数据分析工程师，计算机，数学，统计学，SQL
大脑银行,高级数据分析师,苏州,8-12K,3-5年大专,企业服务,数据处理，数据挖掘，埋点，高级数据分析师，数据提取
BPOChina,数据分析员,苏州,4-6K·13薪,1-3年大专,数据服务,数据治理，数据架构师，数据开发，数据挖掘，数据分析员
美亚视野,数据分析师,苏州,6-8K,1-3年大专,数据服务,Python，商业分析，数据开发，数据挖掘，数据治理
微谱分析,数据分析师,苏州,7-11K,1-3年本科,企业服务,数据挖掘，BI，大数据，风控，运营管理
蓝奇之星,BI数据分析师,苏州,5-10K·14薪,经验不限本科,移动互联网,数据分析，bi数据分析，统计学，数据分析工具
斯凯奇,数据分析专员(J11277),苏州,5-8K·15薪,1-3年本科,其他行业,数据分析专员，system，Data，Support，数据支持
朋友保科技,数据分析师,苏州,7-12K,3-5年本科,互联网,Excel，Python，大数据，数据建模，数据分析师
昆山千金电子有限公司,数据分析师,苏州,4-5K,1年以内大专,贸易/进出口,数据分析方向，SQL，Python，商业智能，复杂数据
梦嘉控股集团,数据分析师,苏州,10-15K,1-3年本科,互联网,PPT，SPSS，商业分析，SQL，数据建模
七号仓,数据分析员,苏州,5-7K,经验不限本科,服装/纺织/皮革,数据分析员，服装，逻辑思维清晰，数据分析能力，请联系
云联智慧,数据分析师,苏州,10-15K·15薪,3-5年本科,计算机软件,数据资源，数据分析师，数据预处理，数据清洗，数据挖掘
英赛孚工业智能,数据分析师,苏州,12-20K·13薪,3-5年本科,计算机软件,R语言，大数据，数据挖掘，Python，SPSS
苏州高信资产,数据分析,苏州,6-8K,3-5年本科,互联网,数据处理，业务部门，客服，反欺诈，提供业务
凌旭科技,数据分析,苏州,4-8K·13薪,1-3年本科,计算机软件,数据挖掘，数据仓库，计算机信息类，负责数据收集，可视化
苏州康衡,数据分析师,苏州,6-7K,3-5年本科,咨询,数据分析，数据库开发，数据架构师，数据分析师
江苏远大,数据分析师,苏州,10-12K,1-3年本科,计算机软件,MySQL，SQLServer，计算机信息类，bi工具，数据分析师
易观黑洞,爬虫数据分析师,苏州,7-12K,3-5年本科,数据服务,数据仓库，ETL，Python，数据挖掘，数据开发
百贝宝公司,数据分析师,苏州,5-10K,3-5年本科,电子商务,数据挖掘，数据处理，数据分析师，行业分析，业务发展战略
苏州云磐,信息数据分析师,苏州,6-11K,经验不限大专,计算机软件,数据仓库，数据分析师，bi项目，售前咨询，提供业务
吴门印象,数据分析师,苏州,4-8K,1-3年大专,电子商务,数据分析师，交易，渠道，客服，数据平台
美璟文化,数据分析师,苏州,4-7K,经验不限本科,文化/体育/娱乐,文化旅游，SPSS，数据挖掘，商业数据分析，SQL
JOSUN上海御大,数据分析师BI,苏州,5-10K·13薪,3-5年本科,工程施工,SQL，数据挖掘，MongoDB，建筑能耗，数据分析师
支付宝口碑,数据分析师,苏州,8-11K,经验不限本科,O2O,SQL，数据分析，业务分析，数据分析师，计算机
亚威智能系统,数据分析员,苏州,4-6K·13薪,1-3年大专,计算机服务,数据挖掘，数据分析员，运营数据，数据进行整理，运营活动
苏州赛伍应用,数据分析管培生,苏州,5-7K,在校/应届本科,新能源,商业分析，数据库开发，DBA，管培生，数学
中越科技,图像处理/数据分析（深度学习人工智能方向）,苏州,8-9K,在校/应届硕士,计算机服务,数据挖掘，数据处理，图像处理，深度学习，AI人工智能
天用唯勤,JAVA开发/ETL开发/数据分析师,苏州,8-12K·13薪,3-5年本科,互联网,MVC开发，银行，数据仓库，SSH，Java
智能网联汽车创新中心,数据分析师(实习),苏州,60-90元/天,5天/周3个月大专,汽车生产,数据挖掘，数据处理，数据标定，数据分析师，视频数据
太虚信息,数据分析师,苏州,4-9K,经验不限本科,数据服务,数据库开发，数据分析师，Python，R语言，SPSS
苏州瑞鹏,数据分析师,苏州,10-15K·16薪,1-3年硕士,移动互联网,数据仓库，Hive，数据分析师，用户行为分析，大数据
顺丰快递,分拣/扫描  ，码货员，数据分析,苏州,4-7K,经验不限高中,生活服务,夜班补助，五险，月休六天，物流配送，餐补
企查查,产品经理-征信报告数据分析方向,苏州,12-20K,3-5年本科,移动互联网,企业征信，数据产品，交易风控，银行，风控产品
苏州链家,市场营销/储备管理/数据分析/零经验实习生,苏州,8-10K,经验不限本科,地产经纪,二手房销售，置业顾问，房地产销售，团队经理，地产开发
东道电商,数据分析,苏州,5-10K,1年以内大专,电子商务,统计学，商业分析，行业分析，数据分析，行业数据分析
比特极客,数据分析专员,苏州,5-10K·13薪,1-3年大专,计算机服务,业务价值，业务提升，数据分析专员，数据分析，数据服务
艾尼斯控股集团,数据分析，统计,苏州,4-9K,经验不限本科,企业服务,数据分析，数据分析统计，月休4天
优爱妈妈,用户运营/信息数据分析+绩效奖+五险一金,苏州,5-10K,1-3年本科,生活服务,用户行为分析，生命周期管理，用户增长，市场运营，社群裂变
微软中国,数据分析实习生,苏州,3-4K,经验不限本科,计算机软件,可视化分析，数据分析，数据分析实习生，人力资源部门，Power BI
众言网络,数据分析员,苏州,5-9K,1-3年本科,互联网,调研员，数字敏感，市场研究行业，心理学，数据分析员
金泰鸿,数据分析员会计员,苏州,6-8K·13薪,1-3年大专,批发/零售,销售数据分析，数据分析员，会计员，销售部总监，销售人员
苏州智加科技有限...,软件实习生（数据分析）,苏州,200-250元/天,4天/周3个月硕士,计算机软件,C++，Python，数据库，服务端接口，QNX
爱都玛,电商运营 数据分析 团队管理,苏州,4-9K,1年以内大专,电子商务,数据运营，品类运营，产品运营，运营专员，活动运营
亿卡迪,商业数据分析,苏州,6-10K,1-3年大专,机械设备/机电/重工,网络爬虫技术，市场数据分析，竞品分析，市场信息收集，市场调研
滴滴出行,数据策略分析师,苏州,8-12K,经验不限本科,移动互联网,SQL，商业分析，数据建模，策略分析师，数据统计分析
乐庭集团,商务数据分析员,苏州,4-6K,经验不限大专,电子商务,市场数据分析，商业分析，市场信息收集，数据仓库，电子商务
胥瓷科技,咨询顾问（IT项目管理、数据分析等）,苏州,8-10K,1-3年本科,计算机服务,IT项目管理，IT咨询，咨询领域，计算机软件，信息化
金源尚,财务助理/数据分析员,苏州,4-6K,1-3年大专,服装/纺织/皮革,数据分析，财务助理，数据分析员，账务处理，编制会计凭证
赫博特医疗信息科技,科研数据分析专员,苏州,10-15K,1-3年硕士,医疗,队列研究，流行病学，临床数据分析，公共卫生，病例对照
联滔电子,数据分析师,苏州,11-22K,经验不限本科,电子/半导体/集成电路,数据分析，数据分析师，excel常用函数，VB
安硕信息技术,样本数据分析,苏州,5-10K,经验不限本科,计算机软件,样本数据，多维度分析，文本数据，熟练操作office，办公软件
学霸君,数据分析专员（五险一金包住宿）,苏州,5-7K,经验不限学历不限,互联网,数据分析，数据分析专员，包住宿，录入，负责销售
迈科网络,数据分析师,苏州,5-10K,1年以内本科,计算机软件,Linux，深入分析，数据分析师，数据挖掘，分析工作
瑞小云,高级数据分析师,苏州,15-25K·14薪,3-5年本科,移动互联网,数据挖掘，Python，数据建模，Hive，利用数据
国泰新点,数据分析师（苏州）,苏州,8-13K,1-3年本科,计算机软件,业务分析，数据治理，大数据，数据分析师，政务服务
友谊时光,游戏数据分析师,苏州,5-10K,经验不限本科,游戏,Hive，游戏数据分析，产品监控，游戏数据，游戏
苏州中仑,数据分析师,苏州,6-11K,1-3年本科,互联网,SQL，SAS，SPSS，数据仓库，计算平台
同程艺龙,资深数据分析师,苏州,20-30K,3-5年本科,互联网,Excel，Python，SQL，商业分析，数据挖掘
企优托集团,数据分析专员,苏州,4-6K,经验不限大专,电子商务,Excel，商业分析，SPSS，数据挖掘，数据治理
智慧芽,数据分析师,苏州,12-24K·14薪,1-3年本科,互联网,Python，专利，生物医药，投融资，SQL
长风药业,数据分析专员,苏州,5-6K,1-3年大专,医疗,商业分析，数据挖掘，数据仓库，Excel，指标管理系统
贝壳找房苏州站,数据分析专员/主管,苏州,11-16K·14薪,3-5年本科,地产经纪,业务分析，SQL，商业分析，互联网，R语言
美亚视野,数据分析专员,苏州,6-10K,1-3年大专,数据服务,Python，C语言，数据开发，数据架构师，数据挖掘
朋友保科技,数据分析专员实习（可转全职）,苏州,2-3K,经验不限本科,互联网,保险，光伏行业，数据分析专员，全职，熟练使用excel
七号仓,数据分析,苏州,5-7K,在校/应届本科,服装/纺织/皮革,数据分析，数据提取，数据开发，滞销款，服装行业
微谱分析,数据分析专员,苏州,6-11K·13薪,经验不限大专,企业服务,数据分析，时间维度，数据分析专员，大专以上学历，数据统计
昆山千金电子有限公司,数据分析师,苏州,6-8K,1-3年本科,贸易/进出口,SQL，Python，商业智能，复杂数据，数据处理规则
海管家,数据分析师,苏州,10-15K·13薪,1-3年本科,计算机软件,数据分析师，公司业务，分析体系，相关分析，识别用户
企查查,数据分析师-市场研究方向,苏州,12-20K,3-5年本科,移动互联网,SQL，数据分析，行业分析师，咨询行业，数据产品开发
众言网络,数据分析员,苏州,4-6K,在校/应届本科,互联网,数据分析，数据调研，专项调研，咨询调研，市场分析报告
联滔电子,数据分析师,苏州,7-12K,经验不限本科,电子/半导体/集成电路,Python，SQL，R语言，原始数据，建模
瑞小云,数据分析师,苏州,15-25K,3-5年本科,移动互联网,SQL，Hive，利用数据，数据分析师，数据挖掘
国泰新点,数据分析工程师,苏州,6-11K,经验不限本科,计算机软件,数据分析工程师，本科以上学历，交互设计，项目经验，应届毕业生
友谊时光,数据分析专员,苏州,4-8K·13薪,经验不限本科,游戏,广告，数据分析专员，广告数据，日常整理，统计分析
同程艺龙,高级数据分析师,苏州,12-20K·14薪,3-5年本科,互联网,SQL，商业分析，Python，建模，高级数据分析师
智慧芽,专利数据分析师,苏州,15-26K,3-5年硕士,互联网,专利，专利检索，专利分析，专利行业，数据分析师
昆山千金电子有限公司,数据分析师,苏州,8-10K,1-3年大专,贸易/进出口,复杂数据，数据处理规则，运营现状，处理分析，数据分析师
企优托集团,组织发展专员（OD/员工关系/数据分析）,苏州,5-8K,1-3年大专,电子商务,职位分析，员工关系，人力资源管理，人力资源规划，组织架构图
众言网络,数据分析,苏州,4-6K,在校/应届本科,互联网,数据分析，数据调研，市场调研，专项调研，咨询调研
瑞小云,数据分析师,苏州,10-15K·14薪,1-3年本科,移动互联网,Python，SQL，数据建模，Hive，利用数据
